venueid;venuename;address;state;zip;lat;long;wheelchair_accessibility
5151e7fee4b0735705c72cae;Firehouse Subs;2900 W Loop 250 N;TX;79705;3.203.681.736;-1.021.244.321;Yes
51c4a916498e538e5a069a43;Chipotle Mexican Grill;4255 Campus Dr;CA;92612;3.364.950.957;-1.178.393.136;Yes
5257325a11d2949f1b3fb124;viet deli;274 E Crossroads Blvd;UT;84045;4.038.817.596;-1.119.103.699;Yes
52c4a777498e512021b4b45f;The house of Kerry and Scott;\\N;FL;33549;28.174.719;-82.445;Yes
52d30b6b11d28331a6f01b4f;The Wing Company;\\N;NC;28372;3.468.434.752;-7.920.222.882;Yes
53441169498eabb1b149f339;The Elk Horn Brewery;686 E Broadway;OR;97401;440.496.132;-1.230.826.011;Yes
540ce9d0498e8ef1a0ad6a85;Burger Village;222 7th Ave;NY;11215;4.067.032.205;-7.397.858.661;Yes
55f0fa73498e8a2be83c0700;Fusion Bar & Grill;\\N;MA;2035;4.208.198.036;-7.128.066.086;Yes
55fe238b498e2e96b2e85673;Cane Rosso;1301 S Broadway St;TX;75006;3.295.122.131;-9.690.697.105;Yes
5602cc6d498eb33b540ce270;Lexington Avenue;\\N;NY;10010;40.739.732;-73.984.684;Yes
566b32c7498e86bfa78c9f70;Whitney House;26 Whitney Ave;NY;12870;438.428.365;-7.375.702.494;Yes
568f0271498e6acb7d8250bd;shawarma island;27010 Plymouth Rd;MI;48239;42.370.385;-83.309.212;Yes
43bcdf8ff964a520fe2c1fe3;Maracuja;279 Grand St;NY;11211;4.071.319.035;-7.395.782.652;Yes
49dac5d9f964a520ab5e1fe3;Hurry Curry of Tokyo;2131 Sawtelle Blvd;CA;90064;3.403.894.438;-1.184.422.167;Yes
4a692b83f964a520b5cb1fe3;Phoenicia Cafe;616 S Forest Ave;AZ;85281;3.342.347.802;-1.119.368.512;Yes
4abbf811f964a520b88520e3;Basera Indian Bistro;745 9th Ave;NY;10019;4.076.369.805;-7.398.873.913;Yes
4ad67234f964a520400721e3;McDonald's;4540 Ashford Dunwoody Rd NE;GA;30346;339.268.256;-8.433.765.292;Yes
4ad90538f964a520311721e3;Evviva Bar & Eatery;1017 Front St;IL;60532;4.179.704.385;-880.739.227;Yes
4b7c466df964a520fe882fe3;Cate Street Seafood Station;308 S Cate St;LA;70403;3.050.162.918;-9.046.006.322;Yes
4b89914cf964a520564232e3;D'Angelo Grilled Sandwiches;641 Queen St;CT;6489;4.163.446.553;-7.287.334.442;Yes
4b911d20f964a52086a433e3;Cafe Zoma;2326 Atwood Ave;WI;53704;4.309.360.576;-8.934.762.395;Yes
4b9dace8f964a52080b936e3;Del Taco;435 E 4th St;CA;92223;3.392.579.738;-1.169.767.463;Yes
4b9ec1b5f964a5205dff36e3;Peaches Hothouse;415 Tompkins Ave;NY;11216;4.068.327.966;-7.394.390.103;Yes
4bd9ee0f2a3a0f47aaf2a8b6;SUBWAY;330 W Broadway;CA;92101;327.156.482;-1.171.663.785;Yes
4bdb7c702a3a0f476065afb6;Piaci;120 W Redwood Ave;CA;95437;39.444.226;-1.238.063.653;Yes
4bf32efc98ac0f4748a262a8;One Ten Lounge;18881 Front St NE;WA;98370;4.773.438.372;-122.646.656;Yes
4c3b63b316cb2d7f8cca02a9;Casa Adelita;8063 Alondra Blvd;CA;90723;3.388.951.936;-118.157.908;Yes
4c43619174ffc928a01d74cc;Hunter Jack's Bar & Grill;10100 Ridge Rd;PA;16417;41.994.271;-80.337.889;Yes
4c479da176d72d7f07e33d4d;Chaser's;110 N Proctor Knott Ave;KY;40033;37.569.511;-85.254.655;Yes
4c7166c6d97fa143e7bdf8ca;McDonald's;1000 Division St;WV;26101;3.924.871.582;-8.155.553.717;Yes
4ce05e8869136dcb8025e3e6;Cat's Den;110 W Union St;OH;45701;3.932.934.937;-821.052.745;Yes
4ecf25bb490168f8ce5553b3;Industry;403 W Rosemary St;NC;27516;3.591.148.989;-790.625.553;Yes
4f6a0f2ee4b0a827ad635675;CW's;436 E South St;OH;44203;4.101.591.774;-8.161.474.902;Yes
4fc9457bd4f24895b4467789;Starbucks;7400 Las Vegas Blvd S;NV;89123;3.605.398.212;-1.151.690.425;Yes
50662e91e4b08aab5f5831cb;Savion's Place Family Cuisine;16 E Dakin Ave;FL;34741;2.829.371.255;-8.140.516.459;Yes
5305600f498e533dfa2c5f06;Off The Grid: Menlo Park;1120 Merrill St.;CA;94025;3.745.388.549;-1.221.813.261;Yes
5374ecf5498e09e1fe5785df;The Urban Taco Shop;110 N Robinson Ave;OK;73102;3.546.794.874;-975.165.253;Yes
5397532f498eb409d6aeba10;El Burrito Rey- Mexican Food- Home of the Fish and Shrimp Tacos;4142 167th St;IL;60478;4.158.679;-87.716.921;Yes
53b5dd10498e8be468ee4efd;CuppieCakes;\\N;TX;76657;3.143.966.781;-9.740.654.537;Yes
53f66de8498ea900655dd238;Butcher and the Brewer;2043 E 4th St;OH;44115;4.149.893.762;-8.169.016.947;Yes
5468daeb498e371121417c82;Sunrise Caf«∏ and Grill;1241 Linda Mar Shopping Ctr;CA;94044;3.759.489.432;-1.225.042.641;Yes
55a81831498ed7537732f1a4;Piece of Cake Inc.;9775 Medlock Bridge Rd;GA;30097;3.401.555.616;-8.419.014.741;Yes
565cad51498e9d79ca2e0d04;Juice Bar Hurstbourne;164 N Hurstbourne Pkwy;KY;40222;3.824.932.308;-8.557.907.572;Yes
40b13b00f964a52095f51ee3;Katie O'Brien's;2809 NE Sandy Blvd;OR;97232;4.552.939.384;-1.226.369.745;Yes
40e0b100f964a5209c011fe3;The Aero Club Bar;3365 India St;CA;92103;3.273.806.807;-1.171.764.851;Yes
4a45130cf964a520bca71fe3;Starbucks;3251 20th Ave;CA;94132;37.727.988;-122.476.616;Yes
4ac15f48f964a520f69620e3;Sapphire Laguna;1200 S Coast Hwy;CA;92651;3.353.329.673;-11.777.612;Yes
4ae1fc6af964a520728921e3;Three Cellars;7133 S 76th St;WI;53132;4.291.470.073;-8.801.001.928;Yes
4ae37f0ff964a520d59521e3;Buffalo Wild Wings;1112 Deer Park Ave;NY;11703;4.073.525.877;-7.332.073.689;Yes
4b27c7e3f964a520d58924e3;Treebeards;315 Travis St;TX;77002;2.976.226.437;-9.536.193.591;Yes
4b523c5bf964a520c07127e3;Rips Ales & Cocktails;3045 N 16th St;AZ;85016;3.348.374.905;-1.120.473.779;Yes
4b69b86ff964a520e1af2be3;Sophia's Cafe;7930 Jones Branch Dr;VA;22102;3.892.857.204;-7.721.588.573;Yes
4ba49101f964a520aba438e3;Fiddlers Green;1870 Route 6;NY;10512;4.141.515.879;-7.366.966.546;Yes
4bd1c694a8b3a5939153665f;Garden House;108 Winthrop Ave;MA;1843;4.269.050.162;-7.115.005.326;Yes
4bff091a4e5d0f47ca947d1f;Woody's Sports Bar & Grill;923 Bypass Rd;KY;40391;380.025.324;-8.421.399.755;Yes
4c2ff7303ffc952156b48ff5;McAlister's Deli;2306 Rankin Hwy;TX;79701;319.745.603;-1.020.752.675;Yes
4c471c74c047be9a63752f79;Las Palmas;465 Cherokee Pl;GA;30121;341.735.121;-8.478.119.013;Yes
4c73cc88d944224bb02b1029;The Bog Restaurant;3514 Blarney Rd;WI;54666;441.236.266;-9.053.605.043;Yes
4cb35b1e1168a093a6b04123;Rovali's Ristorante Italiano;174 25th St;UT;84401;4.122.085.776;-1.119.767.222;Yes
4d4dff3d13d88cfac15b10da;primo pizza & grill;654 Amboy Ave;NJ;7095;4.056.269.115;-7.428.563.479;Yes
4deab6fcfa76cc1b8aed7c82;Peninsula Blvd;1575 Peninsula Blvd;NY;11557;4.064.356.072;-7.370.484.971;Yes
4ebb3f289a52d00624d0b8ab;Bowl Of Heaven;2087 Foothill Blvd;CA;91750;3.411.392.123;-117.765.625;Yes
4fe338a4e4b044e6b9a6f220;Wholly Smokin' BBQ & Ribs;1261 Celebration Blvd;SC;29501;3.417.320.818;-7.983.402.109;Yes
50d04688e4b0c73510374dca;Hudson Coffee Traders;139 Main St;NY;12561;4.174.790.174;-7.408.211.808;Yes
517f3e4919a9eadb57d3f6ea;Sweet Frog - Premium Frozen Yogurt;9645 Lincolnway Lane, suites 108 & 109;IL;60423;4.151.490.003;-878.517.437;Yes
51a61ef0498ef5fa51d2cc9c;Kermit's Bake Shoppe;2204 Washington Ave;PA;19146;39.939.328;-7.517.993.998;Yes
51dc633b498e3bd4bf8931aa;La Fisheria;Folsom;CA;94107;3.778.014.045;-1.224.033.249;Yes
5236209111d2bfb62664ebbf;Embargo Grill;3960 W Point Loma Blvd;CA;92110;3.275.486.117;-1.172.224.691;Yes
529cda5d498e06b215329a13;Earth Bistro Caf«∏;11122 Clifton Blvd;OH;44102;4.148.644.035;-8.176.279.453;Yes
52dc0bc011d2d7b05ef53beb;Dewey's Indoor Golf & Sports Grill;7720 Turkey Lake Rd;FL;32819;284.526.806;-814.780.789;Yes
541659a5498e8ab00d2555fd;SIMPLY a gluten free bakery;3939 N 48th St Ste 111;NE;68504;4.085.298.471;-9.665.422.797;Yes
542ef552498ed2ae57d90fe7;The Halligan Bar-B-Q Grill;10180 Lakeridge Pkwy;VA;23005;3.768.574.937;-7.745.669.299;Yes
54e3deb1498e57d9164d7efd;pho curry ford;3334 Curry Ford Rd;FL;32806;2.852.423.066;-813.413.622;Yes
5511dfb2498e29450fd719f8;Killer melt;Haulover Park;FL;33160;25.903.504;-801.252;Yes
55787e54498e568721aec392;Illumilatte Brew Society;6825 W Russell Rd Ste 155;NV;89118;3.608.455.556;-1.152.413.741;Yes
55ea040c498efde4101e3b91;Beetle Cafe;4334 University Way NE;WA;98105;4.766.085.031;-1.223.131.607;Yes
5642856738fa2ce64ab0553d;Sbraga & Company;220 Riverside Ave #114;FL;32204;3.032.230.546;-8.167.415.458;Yes
56674cd1498e1096fed91f44;Clarity Coffee;431 W Main St;OK;73102;3.546.785.086;-9.752.009.456;Yes
57007934498e1fd7237ce496;One Love Lounge;2315 S Cooper St;TX;76013;32.705.402;-9.711.758;Yes
45d5c6e2f964a520cb421fe3;Lucali;575 Henry St;NY;11231;406.819;-74.000.471;Yes
478e84a2f964a520484d1fe3;Kang Suh à¯_ç__°__àÔ_;1250 Broadway;NY;10001;4.074.809.824;-7.398.769.463;Yes
4ad0f4c7f964a52076db20e3;L.A. Burdick Chocolate;52 Brattle St;MA;2138;4.237.444;-7.112.192;Yes
4ad296f5f964a5204ee220e3;Sheraton Philadelphia Downtown Hotel;201 N 17th St;PA;19102;3.995.726.567;-7.516.726.658;Yes
4afe476cf964a520132f22e3;Mauricio's;3200 Adams Ave;CA;92116;3.276.346.609;-1.171.247.432;Yes
4b326f00f964a520940b25e3;Buona;6745 Roosevelt Rd;IL;60402;4.186.491.726;-87.793.472;Yes
4b3e2aebf964a520109925e3;Capitol Grounds;27 State St;VT;5602;44.260.361;-72.576.463;Yes
4b634208f964a520026e2ae3;White Castle;102 W 16th St;IN;46202;397.888.201;-8.615.972.857;Yes
4b71d83af964a520ae5f2de3;Redstone Federal Credit Union;220 Wynn Dr NW;AL;35805;34.725.054;-8.665.758.133;Yes
4b8964c7f964a520003232e3;British Open Pub;1000 William Hilton Pkwy;SC;29928;3.215.965.362;-80.755.149;Yes
4ba3c560f964a5206f5d38e3;Uncle Nancy's Coffeehouse and Eatery;114 N 2nd Ave W;IA;50208;4.170.061.125;-930.542.625;Yes
4bc076292a89ef3bef84f088;Gregory's Resturaunt;2835 Whipple Ave NW;OH;44708;4.082.989.703;-8.142.502.606;Yes
4bc9cf5f511f9521e841aec7;Canal Street Bistro;3903 Canal St;LA;70119;2.997.330.827;-9.009.840.593;Yes
4bfec0e1c30a2d7f9cf20f1d;Wendy's;915 W Maple St;OH;44632;4.096.827.284;-8.134.720.076;Yes
4c47911d96abd13a25477101;Cracker Barrel Old Country Store;50 Birmingham Hwy;TN;37419;3.501.621.982;-8.538.370.371;Yes
4c549570479fc928a54d5d93;VFW Post 160;2597 Dorsey Rd;MD;21076;3.916.075;-7.667.758.108;Yes
4c701510d7fab1f7894e5dc9;Cable Car City Pub & Cafe;1 Hallidie Plz;CA;94102;3.778.422.126;-1.224.082.145;Yes
4c7fdd74d4e237048e6e4f88;Lallisse Mediterranean Wine & Food;161 Lexington Ave;NY;10016;4.074.386.293;-7.398.156.527;Yes
4ce1a309c4f6a35d8460dc6c;M21 MTA Bus Line;;NY;10009;4.072.279.543;-7.398.812.505;Yes
4ed14ab093ad987b4e200de1;Speedy Romeo;376 Classon Ave;NY;11238;4.068.743.814;-7.395.972.068;Yes
5064dcb9e4b0916c4c6106ae;Hu Kitchen;78 5th Ave;NY;10011;4.073.586.596;-7.399.382.953;Yes
524eb0b511d2cdde417d025b;D&D Restaurant;1131 Barnardsville Hwy;NC;28709;3.579.147.591;-8.244.520.264;Yes
52816abc11d2562682dd8ff2;Slapsy Maxie's Neighborhood Pub;158 Hutchinson Ave;OH;43235;4.011.486.627;-8.301.080.443;Yes
536954d4498efe5555438d9e;Grand Lounge & Grill;302 Grand St;NJ;7501;4.091.124.344;-7.417.525.482;Yes
53971b4d498e77d6d160b479;Caff«˘ Macs - Alves;20803 Alves Dr;CA;95014;3.732.542.411;-1.220.339.313;Yes
54b57898498ef1a5020b33e3;Sushi & Galbi;1519 Highland Ave;CA;91950;3.267.176.693;-117.095.933;Yes
54ea56f5498e5de02b6f79db;Mason Social;728 N Henry St;VA;22314;3.881.357.844;-7.704.991.663;Yes
54ef55ef498e990be86cf4b5;Stonebridge 1 Savory Cafe;1120 Sanctuary Pkwy;GA;30009;3.405.213.647;-8.431.070.045;Yes
5550fa6f498e1ec162f78681;Bojangles' Famous Chicken 'n Biscuits;210 Lexington Rd;GA;30605;339.392.979;-8.332.461.602;Yes
5596a203498e92f380b2e83d;Kabayan Authentic Filipino Cuisine;49-12 Queens Blvd;NY;11377;4.074.266.556;-7.391.561.646;Yes
55de44ac498e855cc1ffe2df;Brado;155 Atlantic Ave;NY;11201;4.069.034.673;-739.948.453;Yes
56b57303498e33f2f190b288;Kula Revolving Sushi Bar;19600 Vallco Pkwy Ste 160;CA;95014;3.732.538.462;-1.220.118.601;Yes
3fd66200f964a520b9e51ee3;Chelsea Piers;62 Chelsea Piers;NY;10011;4.074.751.763;-7.400.826.786;Yes
4446484ff964a52064321fe3;Valentine's Mexican Restaurant;844 Market St;CA;92101;32.711.664;-1.171.568.715;Yes
49de207ef964a52028601fe3;Hard Times Cafe;1821 Riverside Ave;MN;55454;4.496.982.988;-9.324.616.805;Yes
4a8ace26f964a520730a20e3;Starbucks;27 Drumm St;CA;94111;37.793.929;-122.396.667;Yes
4af61785f964a520110122e3;Pho Pasteur;8821 Valley Blvd;CA;91770;34.081.738;-118.076.623;Yes
4b05ca6ff964a5205ce322e3;Cafe Aroma;509 NE 165th St;WA;98155;4.774.848.278;-1.223.236.033;Yes
4b5f91d6f964a5202ec229e3;The Buttered Biscuit;1014 North St #1000;WA;98390;4.720.399.967;-122.241.256;Yes
4b73575df964a52099a92de3;Outback Steakhouse;6100 Rockside Pl;OH;44131;41.397.379;-81.650.604;Yes
4b78a43ff964a52092db2ee3;Mister Z's;379 N Main St;VT;5641;4.420.242;-725.073.272;Yes
4b7caa8af964a52020a02fe3;Shari's Restaurant & Pies;205 Kelso Dr;WA;98626;4.614.383.075;-1.228.960.656;Yes
4b81b27ef964a5206eb830e3;Jon Smith Subs;Mission Bay Plaza;FL;33498;2.637.221.325;-8.020.470.934;Yes
4c94f08af244b1f772ba261d;O'brien's Cafe;5585 N US Highway 85;CO;80135;39.437.963;-1.049.589.392;Yes
4cdc8daad4ecb1f763378048;McDonald's;Route 35 South;NJ;7735;4.043.798.925;-7.422.303.109;Yes
4d925313922c6ea8ca644e79;Harper and Madison;3115 10th Ave N;MT;59101;457.885.227;-1.085.185.237;Yes
4dfffb2db61ce2a89dfc63cc;Blush Gentlemen's Club;135 9th St;PA;15222;4.044.433.656;-7.999.847.896;Yes
4ea373de775b5c3e83976730;Perfect Pitcher;12900 Beech Daly Rd;MI;48146;4.224.572.401;-8.320.214.909;Yes
4f385558e4b02a70e23fd10f;Lions Den Adult Store;191 Bocage Rd;LA;70531;3.023.165.258;-9.253.422.656;Yes
4f542253e4b0336535e924c5;MTA Bus - 8 Av & W 43 St (M20/M104);8th Ave;NY;10036;4.075.803.398;-73.989.079;Yes
4f77c50fe4b015b23d680c6f;Poppa's On Dat River;411 W Milton Ave;LA;70558;3.010.324.349;-9.207.865.014;Yes
5090991be4b045f7566d36a3;BBC (British Beverage Company);2800 Routh St;TX;75204;3.279.843.151;-9.680.368.397;Yes
51bb674f498e783c1d859c06;Pho Abc;\\N;CA;95630;3.867.326.455;-1.211.630.492;Yes
526af82c11d20543a616213e;Little King;10160 Maple St;NE;68134;4.128.597.823;-9.607.101.943;Yes
530ced3111d27bada8a2bfd5;TD Bank;11480 N Kendall Drive;FL;33176;2.568.597.659;-8.038.224.623;Yes
53fe3e0c498e0f9d81f9677d;Pollo Tropical;1748 Dunlawton Ave;FL;32127;2.911.083.099;-810.252.181;Yes
542444b8498ea832375f8956;Panera Bread;\\N;FL;32536;3.073.322.018;-8.656.689.321;Yes
54528862498e17c9f17f969e;Tim Hortons;1 Scott St;NY;14203;4.287.712.682;-7.887.715.116;Yes
5563a79c498e84500f0cb97e;Doggy Dogg;310 E Howard Ave;GA;30030;3.377.198.021;-8.429.231.721;Yes
561808ae498e85ed79f8be31;Palette Grill;456 Main Ave;CT;6851;4.115.048.647;-7.342.492.428;Yes
56708cb8498ee24e363ed784;Tandoori Spice;200 E. V«_a Rancho Pk. FC11;CA;92025;3.307.117.124;-1.170.657.521;Yes
56a2b3b9498ee9e7bd31af19;Garden City Chinese Restaurant;224-01 Merrick Blvd # 2;NY;11413;40.677.925;-7.374.554;Yes
3fd66200f964a520ffed1ee3;Geno's Steaks;1219 S 9th St;PA;19147;3.993.366.379;-7.515.910.149;Yes
4a3a8255f964a520ef9f1fe3;Espresso Royale Cafe;1229 Hennepin Ave;MN;55403;4.497.362.474;-9.328.280.658;Yes
4a513b17f964a520d2b01fe3;LIRR - Jamaica Station;Sutphin Blvd & Archer Ave;NY;11435;4.069.902.344;-7.381.001.472;Yes
4b1ab958f964a52055f023e3;Old Navy;4801 Overton Ridge Blvd;TX;76132;3.267.538.841;-9.739.981.771;Yes
4b3f5a50f964a520d7a525e3;Dunkin Donuts;8235 N High St;OH;43235;4.013.271.193;-8.301.741.471;Yes
4b5ccc88f964a5209c4429e3;The Old Spaghetti Factory;210 S Meridian St;IN;46225;3.976.410.386;-8.615.840.526;Yes
4b9cf541f964a520e28436e3;Lickity Split;1600 N West St;OH;45801;4.076.511.457;-8.410.831.664;Yes
4bb52cc7f562ef3b8b9d2e97;Leo's Wood Fired Pizza;1107 Government St;MS;39564;30.413.744;-88.825.836;Yes
4c37dea53849c928bf98beb1;Starbucks;1855 Cochran St;CA;93065;34.279.913;-118.762.684;Yes
4cb3acd8aef16dcbf933ca54;MTA Bus - SI Ferry & Ramp D (S40/S42/S44/S52/S90/S94);St. George Terminal;NY;10301;4.064.336.786;-7.407.381.768;Yes
4cc24f9838aaa09324bf0562;Denny's;11820 Hickman Rd;IA;50325;4.161.335.681;-9.378.073.722;Yes
4cf01ae16195721ef26039c1;VFW Post 8731;713 S Cedar St;MN;55362;4.529.915.591;-937.963.447;Yes
4ddc200a1838306b81ff5347;Rhombus Guys Pizza;606 Main Ave;ND;58103;4.687.422.009;-967.883.835;Yes
4dea46e47d8b6c7a5339e124;La Cucina;266 Putnam Pike;RI;2917;4.186.855.634;-7.150.757.544;Yes
4e2da0528877b69d49f64937;Pizza Hut;4310 Main St;CT;6606;4.121.909.118;-7.321.523.438;Yes
4e7cc164a809691485260df8;Dhafer's Mediterranean Steak House;117 S Locust St;MO;63841;3.679.224.868;-8.995.622.304;Yes
4f18d5bae4b08b384d8af01c;Yellow Chili Tapas Kitchen&Bar;5225 Canyon Crest Dr;CA;92507;3.395.663.693;-1.173.314.253;Yes
4fb21ba2bb3df829dcafb8c1;MTA MaBSTOA Bus - M7 / M20 / M34 & M34A +SBS at 34th Street & 7th Ave.;PO Box;NY;10001;4.075.335.278;-7.399.631.023;Yes
5186ec50498e5317910d7bb0;Dang's Vietnamese Restaurant;1180 SE 3rd St Ste C1;OR;97702;4.403.745.771;-121.303.669;Yes
5287ac7c11d21ac6e7f5f64f;Moon Rise Cafe;2 Broadway;CT;6473;41.389.402;-72.861.201;Yes
529fa51311d25c968d710b50;Agua Dulce;17 W 1st St;MI;48161;4.191.588.261;-833.986.531;Yes
52c88a9111d2b27a72be22e3;Subway;10700 Anderson Mill Rd;TX;78750;3.044.765.425;-9.781.115.154;Yes
534c2a4e498e34e9f6f68436;Service Credit Union;337 Amherst St;NH;3063;4.278.280.106;-7.150.281.062;Yes
542ee172498e8e357f2f8f53;World of Beer;852 W Main St;VA;22903;3.803.208.896;-7.849.255.618;Yes
5442122f498e182800203bea;Alvaro's Tacos;6050 SW Hall Blvd;OR;97008;4.547.492.099;-1.228.053.596;Yes
54568587498ea8054fa4ac13;Rulo's Smoked BBQ;1908 N Outer Rd;MO;63841;3.680.514.427;-8.999.012.947;Yes
5531913c498ea6903c5eabc1;Up-Down;101 Southwest Blvd;MO;64108;3.909.002.169;-9.458.508.074;Yes
556fb1c8498e24b193432e47;Lemongrass;2442 Route 38 Ste 5;NJ;8002;3.994.109.604;-7.500.585.536;Yes
55c7aded498e0dc2553b91c3;Big Bob's Pizza;801 Edgemont Ave;TN;37620;3.658.458.869;-8.217.964.411;Yes
55f5efb1498e2e9e365474a3;True Grit Tavern;20800 N John Wayne Pkwy #101;AZ;85139;3.306.808.141;-1.120.472.557;Yes
560633f9498e21a5e72b3a21;Visana;321 1st Ave;NY;10003;4.073.431.385;-7.398.060.109;Yes
4ac02370f964a520ed9320e3;Big City Burrito - Official Site;510 S College Ave;CO;80524;40.581.028;-1.050.768.383;Yes
4ae33e29f964a520309221e3;Manolo's;7300 Collins Ave;FL;33141;2.585.856.503;-8.012.112.811;Yes
4b4653b4f964a520b41d26e3;Giovanni's Restaurant;579 Grand Concourse;NY;10451;4.081.947.268;-7.392.714.947;Yes
4b47d983f964a520784126e3;Delmonico's Italian Steak House;125 White Spruce Blvd;NY;14623;4.310.535.391;-7.761.723.876;Yes
4b58b8b3f964a5206b6728e3;Kim Bowl;Vandercook st;WA;98632;4.614.085.169;-1.229.330.944;Yes
4b5fca25f964a520cecc29e3;KFC/Taco Bell;1150 Taraval St #236;CA;94116;37.743.022;-122.478.784;Yes
4b8421f8f964a520c62231e3;Rosa's Pizzeria;57 Main St;NY;11050;40.830.518;-7.368.754.827;Yes
4bd07bfca8b3a593c3f0635f;Citizen's Bank;150 W Main St;TN;37066;3.638.813.216;-8.644.911.973;Yes
4be352cb21d5a59374de1811;Y-Inn;13th St;ID;83226;4.450.576.902;-1.142.258.771;Yes
4bfc79dfda7120a1172a4afd;Muskie's South Milwaukee Tavern;800 Milwaukee Ave;WI;53172;42.910.571;-8.785.700.083;Yes
4c24d8b1f7ced13a1e7b236d;Old Factory;110 4th St SW;IA;51041;4.300.261.073;-9.605.883.093;Yes
4cd614a5a42b236a2f29f408;American Legion Post 336 - Slade-Valentine Post;449 Linden Ave;NJ;8016;4.007.680.715;-7.485.153.267;Yes
4d5eabeb29ef236a53648f59;Village Burger;920 Old Liverpool Rd;NY;13088;4.309.949.429;-7.619.836.241;Yes
4d86d720f9f3a1cd13eee764;Subway;11350 Wickersham Blvd;NE;68028;4.114.311.569;-9.616.535.249;Yes
4e693862aeb7de9a58ce4400;MTA M8, M14D (East 10th Street/Avenue D);\\N;NY;10009;4.072.505.583;-739.757.973;Yes
4ea489385c5cd12b3687951d;Buffalo Wild Wings;46370 Lexington Village Way;MD;20653;3.828.537.802;-7.647.718.722;Yes
500174a7e4b0b1602b9b5fcf;MTA Bus - Q3/Q10/B15 (JFK Airport Terminal 5);JFK Access Road;NY;11430;4.064.678.947;-7.377.917.088;Yes
512fb15bd63e265e91fd30f0;Sam Bond's Brewing Co.;540 E 8th Ave;OR;97401;4.405.086.479;-1.230.847.478;Yes
515de1a1e4b052d23dc5d054;Black Rock Bar & Grill;12 Mile;MI;48377;4.249.037.162;-8.348.433.975;Yes
51a0f67a498e09818bd66bd9;Five Points Coffee;47 Long Ln;PA;19082;39.960.413;-75.262.998;Yes
51d4393e498ee198cd2949d9;PNC Bank;10 National Ave;PA;19355;4.005.078.209;-7.551.849.445;Yes
5227811111d2a709b3ec17a0;Ninja Sushi;963 Pleasant Grove Blvd;CA;95678;3.878.102.577;-1.212.859.747;Yes
5318c981498e0cdb82376065;sarnas grill;\\N;MN;55421;4.504.043.231;-9.326.234.227;Yes
5364238c498edd00c57c5462;Space Market;Columbus Ave;NY;10024;4.078.607.596;-7.397.259.471;Yes
53c157be498e2ae1e9558a66;Rooster's;1041 Gemini Pl;OH;43240;4.014.712.143;-8.298.850.297;Yes
5406665a498e800a29690993;Marta;29 E 29th St;NY;10016;4.074.442.975;-7.398.448.076;Yes
5464cab2498ef7d7bea4a0d5;Starbucks;201 Powell Street;CA;94102;3.778.652;-12.240.819;Yes
548f821d498e3a9a289c86a1;Paniolos Kailua;600 Kailua Rd Ste 104;HI;96734;2.139.415.545;-1.577.415.233;Yes
54dbf3fd498effd3ebf4eea1;Spicy Mint Albany;145 Wolf Rd;NY;12205;4.271.797.835;-7.380.421.804;Yes
554a9dfa498e8ce12fd9ddda;Uwe's Bakery & Deli;1024 W San Antonio St Unit B;TX;78130;2.969.455.588;-9.813.272.773;Yes
40d77680f964a5205d011fe3;Ground Kontrol Classic Arcade;511 NW Couch St;OR;97209;4.552.391.816;-1.226.758.692;Yes
4a71ff01f964a52016da1fe3;Kum Kau;463 Myrtle Ave;NY;11205;4.069.333.271;-7.396.671.168;Yes
4a811ca2f964a5209df61fe3;El Galleon;411 Crescent Ave.;CA;90704;3.334.359.015;-1.183.257.475;Yes
4ad4f291f964a520f6fd20e3;Citris Grill;3977 S Wasatch Blvd;UT;84109;4.070.012.064;-1.118.080.475;Yes
4b2332c7f964a520525424e3;Tropix Bar & Lounge;95-32 Queens Blvd;NY;11374;4.073.030.727;-7.386.360.049;Yes
4b856537f964a520145b31e3;Wendy's;310 Griswold Rd;OH;44035;4.140.029.586;-8.211.587.861;Yes
4ba95b73f964a520a1213ae3;32 Degree Draft Bar @ M Resort;12300 Las Vegas Blvd S;NV;89044;3.596.510.333;-1.151.686.692;Yes
4c164786a81db713e0a085e7;Port City Cafe;2418 14th St;MS;39501;3.036.833.521;-8.909.245.775;Yes
4c4deb7ff53d0f4716ddc3a5;SUBWAY;9360 State Road 16;WI;54650;4.386.919.781;-9.120.040.203;Yes
4dc2c063636564b0a013befc;Stalzy's Deli;2701 Atwood Ave;WI;53704;4.309.378.072;-8.934.486.902;Yes
4e162a98aeb7e76b4f1b9594;Chipotle Mexican Grill;1523 Sloat Blvd;CA;94132;37.732.534;-122.489.965;Yes
4e4e5f37bd4101d0d7a8b23c;Chrisoula's Cheesecake Shoppe and Cafe;236 W Garden St Ste 2A;FL;32502;3.041.278.399;-872.199.449;Yes
4e9b773f4690c213357b2d26;Cardinals Nation;601 Clark Ave #102;MO;63102;3.862.378.151;-9.019.220.156;Yes
4f7e4e8be4b05b3c37376c6c;University of Iowa Community Credit Union;3409 Cedar Heights Dr;IA;50613;4.250.719.873;-9.241.182.775;Yes
50db47f3e4b01470971fe5c5;iPho-Saigon;\\N;MN;55104;4.495.564.956;-9.313.020.745;Yes
50fad7a3e4b028b4a5056600;Gather;341 7th Ave;NY;11215;40.666.615;-73.981.997;Yes
515f91c1e4b0ebb222e08983;June Bug Cafe;6979A Highway 140;CA;95345;3.757.446.669;-1.199.513.354;Yes
